university,college_code,college_name,choice_code,course,intake,cap_seats,si_seats,ms_seats,all_india_seats,minority_seats,institute_seats,hu_open,hu_sc,hu_st,hu_vjdt,hu_ntb,hu_ntc,hu_ntd,hu_obc,hu_sebc,ohu_open,ohu_sc,ohu_st,ohu_vjdt,ohu_ntb,ohu_ntc,ohu_ntd,ohu_obc,ohu_sebc,pwd_total,ews_seats,tfws_choice_code,tfws_seats
Savitribai Phule Pune University,6992,"Pune Cambridge Institute of Management and Computer Application, Ambegaon Pathar, Pune",0699210110,M. B. A.,120,21,20,1,0,0,0,4,1,1,1,0,0,1,6,1,0,1,0,0,0,0,0,2,2,0,12,0699210111,2
Savitribai Phule Pune University,6994,"Arham Management Institute, Manjri Budruk",0699410110,M. B. A.,120,52,38,14,0,24,0,2,6,4,1,2,0,0,6,6,0,2,1,1,0,0,1,2,3,1,9,0699410111,5
Savitribai Phule Pune University,16122,Pharate Patil Management Institutes,1612210110,M. B. A.,120,5,4,1,0,24,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,11,1612210111,1
Savitribai Phule Pune University,16259,FRIENDS UNION FOR ENERGISING LIVES FUEL COLLEGE,1625910110,M. B. A.,120,70,54,16,0,12,0,1,8,4,2,2,3,1,12,6,2,2,2,0,1,0,1,4,2,1,12,1625910111,5
Savitribai Phule Pune University,16331,SarSam College of Management & Technology,1633110110,M. B. A.,60,44,35,9,0,12,0,7,4,2,1,0,1,0,5,3,4,1,1,1,0,0,0,2,2,1,6,1633110111,3
Savitribai Phule Pune University,16359,KTSP Mandal Institute of Technology Management & Research,1635910110,M. B. A.,60,2,2,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1635910111,3
Savitribai Phule Pune University,16360,Delight Management Studies and Research Institute,1636010110,M. B. A.,120,85,68,17,0,24,0,11,7,4,1,2,2,1,10,5,9,3,1,1,1,1,0,4,3,2,12,1636010111,5
Shivaji University,6002,"Department of Commerce & Management, Shivaji University, Kolhapur",0600210110,M. B. A.,60,8,8,0,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0600210111,0
Shivaji University,6208,"Deccan Education Society's Chintamanrao Institute of Management Development & Research, Sangli",0620810110,M. B. A.,120,10,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,2,1,3,0620810111,0
Shivaji University,6209,"Deshbhakta Ratnappa Kumbhar College of Commerce, Kolhapur",0620910110,M. B. A.,60,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0620910111,0
Shivaji University,6210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil Institute of Management Studies & Research, Satara",0621010110,M. B. A.,60,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0621010111,1
Shivaji University,6212,"KIT's Institute of Management Education & Research, Kolhapur",0621210110,M. B. A.,180,2,2,0,0,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0621210111,0
Shivaji University,6213,"Chh. Shahu Institute Of Business Edu And Res Vasantraodada Patil Institute Of Management Studies & Research, Sangli",0621310110,M. B. A.,120,30,29,1,0,0,0,1,2,3,0,1,2,2,10,7,0,0,0,0,0,0,0,0,0,1,9,0621310111,0
Shivaji University,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",0621410110,M. B. A.,150,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0621410111,0
Shivaji University,6216,"Krishna Foundation Malkapur-Karad's Jaywant Institute of Management, Wathar",0621610110,M. B. A.,180,20,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,9,5,0,16,0621610111,0
Shivaji University,6217,"Shri. Balasaheb Mane Shikshan Prasarak Mandal's, Ashokrao Mane Group of Institutions",0621710110,M. B. A.,60,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0621710111,0
Shivaji University,6218,"Gaurishankar Educational & Charitable Trust's Gaurishankar Institute of management Sciences, Limb, Satara",0621810110,M. B. A.,60,50,42,8,0,0,0,5,4,3,2,0,2,0,7,3,6,2,1,1,0,1,0,3,1,1,6,,0
Shivaji University,6222,"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",0622210110,M. B. A.,120,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0622210111,0
Shivaji University,6224,"Shri Venkateshwara shikshan Sanstha's Venkteshwara Institute of Management, Peth Naka",0622410110,M. B. A.,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0622410111,0
Shivaji University,6305,"Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",0630510110,M. B. A.,18,14,12,2,0,4,0,5,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,,0
Shivaji University,6315,Sanjeevan Group of Institutions,0631510110,M. B. A.,120,62,59,3,0,0,0,2,6,3,2,2,3,1,14,7,1,4,2,1,1,1,1,5,3,0,11,0631510111,2
Shivaji University,6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",0664410110,M. B. A.,60,17,17,0,0,0,0,0,0,0,0,1,1,1,9,5,0,0,0,0,0,0,0,0,0,0,6,0664410111,2
Shivaji University,6650,"Vishwakarma Dadasaheb Chavan Institute of Management and Research, Malwadi",0665010110,M. B. A.,120,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0665010111,0
Shivaji University,6734,"Ideal Institute Of Management, Kondigare, Tal Shirol, Kolhapur",0673410110,M. B. A.,54,22,21,1,0,0,0,0,0,1,0,0,0,0,6,4,2,2,1,0,0,0,1,3,1,0,3,0673410111,3
Shivaji University,6745,"Shrimat Jayshreemaladevi Naik-Nimbalkar Institute of Management Studies, Phaltan Dist-Satara",0674510110,M. B. A.,120,36,36,0,0,0,0,0,0,3,0,2,0,2,10,6,0,1,2,0,1,0,0,6,3,0,10,0674510111,5
Shivaji University,6757,"Yashoda Technical Campus, Wadhe, Satara.",0675710110,M. B. A.,120,13,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,4,2,0,11,0675710111,3
Shivaji University,6780,"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",0678010110,M. B. A.,120,14,10,4,0,0,0,3,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,6,0678010111,0
Shivaji University,6785,"Abasaheb Garware Institute of Management Studies (For Women), Sangli",0678510150F,M. B. A.,60,13,12,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,1,0,2,2,0,4,0678510151,3
Shivaji University,6813,"Swaraj Institute of Management, Vanvasmachi, Tal.Karad, Dist.Satara",0681310110,M. B. A.,60,35,33,2,0,0,0,1,5,2,1,1,1,1,7,4,1,2,1,0,0,0,1,3,2,0,6,0681310111,2
Shivaji University,6899,"Chhatrapati Shahu Institute of Business Education & Research, Kolhapur",0689910110,M. B. A.,180,7,7,0,0,0,0,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0689910111,0
Shivaji University,6899,"Chhatrapati Shahu Institute of Business Education & Research, Kolhapur",0689963010,MBA (Environment),60,59,50,9,0,0,0,18,6,4,2,1,2,1,10,5,0,0,0,0,0,0,0,0,0,1,6,,0
Shivaji University,6899,"Chhatrapati Shahu Institute of Business Education & Research, Kolhapur",0689963810,MBA (Family Managed Business),60,43,34,9,0,0,0,2,7,4,1,2,2,1,9,5,0,0,0,0,0,0,0,0,0,1,6,0689963811,0
Shivaji University,16125,"Vivekanand College, Kolhapur",1612510110,M. B. A.,60,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1612510111,0
Shivaji University,16207,SADGURU GADGE MAHARAJ COLLEGE KARAD,1620710170U,M. B. A.,60,10,8,2,0,0,0,1,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,6,1620710171,2
Shivaji University,16353,"Shivsamarth Institute of Management, Talmawale",1635310110,M. B. A.,60,35,35,0,0,0,0,0,5,3,1,1,2,0,7,3,3,2,1,0,0,1,0,3,2,1,6,1635310111,3
SNDT Women's University,3004,"Jankidevi Bajaj Institute of Management Studies, Santacruz, Mumbai",0300410250F,M. M. S.,60,37,33,4,0,0,0,13,2,3,1,1,1,1,6,4,0,0,0,0,0,0,0,0,0,1,1,,0
SNDT Women's University,6941,"Janaki Devi Bajaj Institute Of Management Studies And Research, Pune",0694110150FU,M. B. A.,120,95,78,17,0,0,0,13,9,5,2,2,3,1,14,7,7,1,3,1,1,0,0,5,2,2,8,,0
"Swami Ramanand Teerth Marathwada University, Nanded",2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",0200310110,M. B. A.,60,19,16,3,0,0,0,2,1,1,0,1,0,0,5,0,4,0,1,0,0,0,0,0,0,1,4,0200310111,2
"Swami Ramanand Teerth Marathwada University, Nanded",2004,"School of Management, Swami Ramanand Teerth Marathwada University, Sub Centre, Peth, Latur",0200410110,M. B. A.,60,50,41,9,0,0,0,11,5,3,1,1,2,1,8,4,1,1,0,1,0,1,0,0,1,0,3,0200410111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",0211510110,M. B. A.,120,53,47,6,0,0,0,0,1,4,2,2,1,1,11,8,1,1,3,0,1,1,1,6,3,0,8,0211510111,3
"Swami Ramanand Teerth Marathwada University, Nanded",2116,"Matoshri Pratishan's Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",0211610110,M. B. A.,120,96,83,13,0,0,0,11,9,5,3,1,3,1,14,7,9,4,2,1,1,1,0,6,3,2,12,,0
"Swami Ramanand Teerth Marathwada University, Nanded",2119,"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",0211910110,M. B. A.,60,14,12,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1,0,0,1,3,1,0,1,0211910111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2129,"M.S. Bidve Engineering College, Latur",0212962910,MBA ( Finance ),60,36,30,6,0,0,0,0,2,2,1,1,2,0,7,2,3,2,1,1,0,0,1,3,1,1,4,0212962911,0
"Swami Ramanand Teerth Marathwada University, Nanded",2129,"M.S. Bidve Engineering College, Latur",0212964610,MBA (Marketing and Finance),60,51,45,6,0,0,0,8,5,2,1,1,1,1,7,3,5,2,1,0,1,1,0,3,2,1,6,0212964611,1
"Swami Ramanand Teerth Marathwada University, Nanded",2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250864810,MBA (Banking and Financial,60,58,49,9,0,0,0,12,5,2,1,1,1,1,6,4,5,2,1,1,0,1,0,3,2,1,6,0250864811,3
"Swami Ramanand Teerth Marathwada University, Nanded",2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250864910,MBA (Digital Marketing),60,60,51,9,0,0,0,13,4,3,1,1,1,1,7,4,6,2,1,0,1,1,0,2,2,1,6,0250864911,3
"Swami Ramanand Teerth Marathwada University, Nanded",2520,"D. B. Institute Of Management & Research, Mouza-Mahalngra,Ta.Chakur,Dist.Latur",0252010110,M. B. A.,120,22,22,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,1,1,0,6,3,0,9,0252010111,6
"Swami Ramanand Teerth Marathwada University, Nanded",2621,"MDA EDUCATION AND RESEARCH INSTITUTE, KOLPA, LATUR",0262110110,M. B. A.,120,105,87,18,0,0,0,12,9,5,2,2,2,2,14,7,12,4,2,1,0,1,1,6,3,2,11,0262110111,5
"Swami Ramanand Teerth Marathwada University, Nanded",2635,"Shri. Sambhaji College of Management & Technology, Degaon Road, Opp. Nadla Digras, Khadkut, Nanded",0263510110,M. B. A.,120,72,54,18,0,0,0,0,0,5,0,1,3,1,11,7,5,4,2,1,1,1,1,6,3,2,11,,0
"Swami Ramanand Teerth Marathwada University, Nanded",2638,"Dnyansadhana Pratishthan Educational Institution, Parbhani",0263810110,M. B. A.,60,37,28,9,0,12,0,2,3,2,1,1,1,1,6,2,1,2,0,1,0,0,1,2,1,1,4,,0
"Swami Ramanand Teerth Marathwada University, Nanded",2667,DAYANAND COLLEGE OF COMMERCE LATUR,0266710170U,M. B. A.,60,41,35,6,0,0,0,2,3,3,1,1,1,1,6,4,3,2,1,0,1,0,0,3,2,1,5,0266710171,0
"Swami Ramanand Teerth Marathwada University, Nanded",2791,Rajarshi Shahu Mahavidyalaya,0279110110,M. B. A.,60,48,39,9,0,12,0,10,4,2,0,1,1,0,5,3,5,1,1,1,0,1,0,2,1,1,6,0279110111,3
"Swami Ramanand Teerth Marathwada University, Nanded",16006,COEP Technological University,1600610110,M. B. A.,60,21,19,2,0,0,0,12,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1600610111,2
"Swami Ramanand Teerth Marathwada University, Nanded",16006,COEP Technological University,1600664010,MBA (Business Analytics),60,17,13,4,0,0,0,5,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1600664011,0
"Warana University, Warananagar, Kolhapur",6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",0626810110,M. B. A.,60,5,4,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0626810111,0
