GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
149, ,23396 (19.1539942), ,1620024110, ,"YASHWANTRAO CHAVAN MAHAVIDYALAYA, ISLAMPUR", ,Master in Computer Application, ,AI-AI, ,AI,
150, ,23422 (19.1539942), ,0269524110, ,"MARATHWADA INSTITUTE OF TECHNOLOGY CIDCO ,CHHATRAPATI SAMBHAJINAGAR", ,Master in Computer Application, ,AI-AI, ,AI,
151, ,23906 (15.5994113), ,0566524210, ,Vidya Niketan Institute of Management And Computer Applications, ,Master of Computer Applications, ,AI-AI, ,AI,
152, ,24079 (15.5994113), ,1633124110, ,SarSam College of Management & Technology, ,Master in Computer Application, ,AI-AI, ,AI,
153, ,24205 (13.5402134), ,0320024110, ,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri", ,Master in Computer Application, ,AI-AI, ,AI,
154, ,24278 (13.5402134), ,0415724110, ,"V. M. Vasant Commerce, J.M. Thakar Arts & J.J. Patel Science College,Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
155, ,24392 (13.5402134), ,0353924110, ,"St. Wilfred's College of Computer Sciences, Mira Road(E)", ,Master in Computer Application, ,AI-AI, ,AI,
156, ,24638 (12.4750009), ,1635324110, ,"Shivsamarth Institute of Management, Talmawale", ,Master in Computer Application, ,AI-AI, ,AI,
157, ,24962 (9.7430286), ,0517024110, ,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal", ,Master in Computer Application, ,AI-AI, ,AI,
158, ,25709 (5.5960152), ,0225924110, ,"Shri Sai Institute of Management & Research, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
159, ,25850 (4.302251), ,0413824110, ,"Jaidev Education Society, J D College of Engineering and Management, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
160, ,26017 (3.0466423), ,0412824110, ,"Ranibai Agnihotri Institute of Computer Information Technology, Wardha", ,Master in Computer Application, ,AI-AI, ,AI,
161, ,26120 (2.8640429), ,0538524110, ,"Akole Taluka Education Society,s Agasti Institute of Management, Computer Application & Research, Akole, Ahmednagar", ,Master in Computer Application, ,AI-AI, ,AI,
162, ,26200 (2.0662871), ,0269424210, ,JAY BHARAT COLLEGE OF MCA DAPKA TQ.NILANGA DIST LATUR, ,Master of Computer Applications, ,AI-AI, ,AI,
163, ,26228 (2.0662871), ,0250824110, ,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED., ,Master in Computer Application, ,AI-AI, ,AI,
164, ,26295 (2.0301121), ,1622924210, ,DESHBHAKT HARINARAYAN BANKATLAL SONI COLLEGE SOLAPUR, ,Master of Computer Applications, ,AI-AI, ,AI,
165, ,26343 (1.3622127), ,0263324110, ,"Yashodeep Institute of Computer Application, MCA", ,Master in Computer Application, ,AI-AI, ,AI,
166, ,26413 (0.8710079), ,1635524210, ,Audyogik Shikshan Mandal's Nextgen Technical Campus, ,Master of Computer Applications, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates Merit Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 7/7,,,,,,,,,,,,,
